addressid,ownerid,province,district,neighborhood,addressaddedtime
4976ab09-b7a9-48a4-b040-847dcf6060f9,b97b93fc-4373-4104-b6f5-893fb0ed6185,İstanbul,Kadıköy,Caddebostan,2025-06-06 17:49:51.523
a60c1536-4082-4752-a609-b8c2344528b1,086bc0ad-032b-4c0a-9ab4-607b6ea5abce,Ankara,Çankaya,Yaşamkent,2025-07-31 23:56:49.451
66248634-6247-43b6-b93e-ab0333441873,bb375f3b-7437-444e-9762-1570d26d80f7,İstanbul,Üsküdar,İcadiye,2025-07-21 04:08:48.522
544387ac-819f-422b-aeed-0d6c5bb05672,13a35dc9-5ee5-4cb7-861f-4b0f091212b7,İstanbul,Maltepe,Girne,2025-07-03 00:16:44.645
46b12d27-fe8c-473f-87ca-87093a2bfdff,a6e919eb-283a-4d92-87b6-3cdbda8c79cf,İstanbul,Ataşehir,İçerenköy,2025-06-05 20:33:51.802
ed009858-6c2d-4e53-b4ee-2ce613635b77,fae47a12-2771-41b1-8035-bcc9a8211398,Adana,Seyhan,Bey,2025-07-14 08:44:21.958
45dfd3d3-6554-48a3-8b59-15c5824f7981,06419143-72dd-49fa-a307-40dcf2ee1455,İstanbul,Küçükçekmece,Atakent,2025-06-04 11:20:57.167
e14074f1-5d14-4230-b9c3-89f6519e0ef9,f8e73d30-6dd1-42a3-9017-c32597a80945,İstanbul,Sancaktepe,Eyüp Sultan,2025-06-29 22:02:04.336
f755c47e-b941-43cf-8b14-e03f33753f9a,acf9d21f-d181-47a3-9050-bb5d01e5306c,İstanbul,Kadıköy,Erenköy,2025-06-19 00:51:46.152
7218025c-b3f8-492f-82cd-b46381558345,7a92798a-b7d3-4dcd-b95c-26bd54c97e92,Ankara,Çankaya,Yukarı Dikmen,2025-07-21 20:00:52.187
f3b2971f-50e0-4b6b-af61-91156b0e359a,fc6f7139-1db8-4da3-883b-52b6d52688b1,İstanbul,Bakırköy,Osmaniye,2025-06-27 20:00:05.720
71fbc172-75ce-4d08-8658-ae506996f8a2,3048ed77-7020-4c31-bd93-2452ad9e824b,İstanbul,Üsküdar,Burhaniye,2025-06-24 01:21:13.116
7ec33e84-c5ca-4672-846e-d42479f7dee2,7dc55a13-a490-41c9-a991-4e37fe6d5517,Ankara,Çankaya,Fidanlık,2025-06-17 11:40:33.851
12ab33c5-6668-4f00-a6ea-52c0fa739aa0,63daaab8-7591-4c93-a5d1-5015d8fc8e76,İstanbul,Ataşehir,Ataşehir Atatürk,2025-06-11 23:23:38.176
e97f4c51-3333-4bd0-ab5d-208ab3367aef,cc8c96f4-bd57-41b3-b878-29d432b7fbae,İstanbul,Gaziosmanpaşa,Karadeniz,2025-05-21 12:59:03.860
114c13db-bc48-4ed2-ad72-d0880908bf28,d1abc8a8-acb7-4f1a-9f45-e07d94d842ec,İstanbul,Kadıköy,Feneryolu,2025-06-01 12:00:46.461
97d4de73-4a38-4ab9-b5ac-f8858ae64f36,710bb277-8873-43ec-a7be-af5b2196581c,İstanbul,Maltepe,Feyzullah,2025-05-18 20:01:43.482
a49c057f-4046-4c4d-9f6a-4c90597c892f,b56786ad-9a03-4a76-888a-4320d9a80455,İstanbul,Maltepe,Girne,2025-07-22 10:26:45.650
3ca3edd4-6ed7-4f48-a25a-2e37b27841c0,987091b1-07d7-483d-98db-c2fb805b87f3,İstanbul,Şişli,Duatepe,2025-05-17 01:10:52.639
90723f23-4647-40dc-8a49-487cd59225e4,aa3cb9a6-f17f-4e9d-96cf-0244cdd32123,İstanbul,Kadıköy,Rasimpaşa,2025-07-02 14:23:33.301
34212414-5447-4e67-9c12-cbe7a2c8de28,90a0c3f2-29f0-458d-8169-d93143ef8220,İstanbul,Ataşehir,İnönü,2025-06-28 14:51:34.827
1d2b0028-cb99-4ada-b104-948c1b1234a2,9e5d6c25-d909-430b-8902-9a73faf9a655,İstanbul,Kadıköy,Göztepe,2025-05-18 18:31:05.180
1c1d7e68-355b-482a-85ed-2cde5d41ef2c,b1039f9e-65a9-4625-9128-1bdcd69149d5,İzmir,Karşıyaka,Nergiz,2025-07-13 10:36:48.290
adac7ba1-ade5-4584-8976-4190eda8dc7a,3737b6ad-9aec-4122-9a35-62be0cd74102,İstanbul,Kadıköy,Fikirtepe,2025-07-30 17:55:58.390
20a787e6-e69b-46a5-b253-976bf3e2995a,af0ac637-bb99-46d8-81b3-ae6f75485f6f,İstanbul,Üsküdar,İcadiye,2025-06-04 17:03:11.411
0959f677-acc9-461c-a280-c2755407840d,d31017fb-ace4-4cf6-be79-bb94215bd881,İstanbul,Beşiktaş,Mecidiye,2025-06-09 04:27:06.032
05f2b960-92a5-4462-a32c-431a61aebe8d,e74ef3ee-ce4a-4376-bf88-ce1e077ef5a4,İstanbul,Kartal,Esentepe,2025-06-28 19:05:11.331
b63d47f6-2bdb-4de1-aa06-5681c3845485,67fa4bf8-a133-4f42-b6d3-7cdfef25e531,İzmir,Konak,Mithatpaşa,2025-06-17 18:56:37.484
214cc0e8-470f-4d30-b628-66075aac499e,634e6e5e-ca41-4e7d-9b08-f3c2ca63f1b7,İstanbul,Sultangazi,Uğur Mumcu,2025-05-18 01:46:56.549
31a61a6f-fb37-4a61-8458-7424c88e52ba,396d21cb-5f43-475a-bf2a-4b23f07cc8fd,İstanbul,Beşiktaş,Vişnezade,2025-07-26 17:03:21.459
64cf1585-3963-4a48-acc1-a1f6ad0b3377,efa28a8e-bbc2-401b-85a1-68d1277ff2aa,Ankara,Çankaya,Büyükesat,2025-06-09 12:33:21.746
69076a33-8ceb-47de-90db-48716fdae246,8810ca4e-5ac8-4846-b6ec-55c69a5ba196,İstanbul,Pendik,Kaynarca,2025-06-13 00:02:11.144
37757d4f-46d0-4929-95fc-46def37d5cad,141af201-3fd4-4b23-98a0-9f753de4ef02,İzmir,Buca,Efeler,2025-07-17 17:22:03.485
fd2ae986-ea32-4fc0-839a-4a709bea29c3,49471d5b-1973-46e2-83b3-484074ba43ae,İstanbul,Bağcılar,Göztepe,2025-05-12 00:29:11.802
54c2c8ac-299c-42dc-aced-bcf46bbc7046,34ec8ff5-ae5e-4bd1-b9f0-62ac31e325d7,İstanbul,Kadıköy,Göztepe,2025-07-15 11:35:43.565
c4217572-6cab-4ab7-b43f-05bbcb174936,4152296a-9616-4e9d-82a3-937c816e2296,İstanbul,Kadıköy,Suadiye,2025-07-25 22:25:34.381
1bd025c6-d67b-4022-b9f5-c96a5281759b,4d4920b6-c4da-4b76-8285-3d7e5bc448b5,İstanbul,Ümraniye,Aşağı Dudullu,2025-08-03 06:05:45.270
c3ed5e7c-7df0-40b3-97d8-6835fdd5e278,ec70be92-8629-4a83-ae8d-138c02b8c2bf,İstanbul,Kadıköy,Feneryolu,2025-05-15 18:05:49.576
3fb9469f-33b9-4a07-bd64-59155d62d7aa,60129f01-40de-4716-a283-0dad10044a70,İstanbul,Kadıköy,Caferağa,2025-06-30 21:28:07.927
c72e21fb-7331-4f02-bb48-ecf7ac9a77e2,dae5b7d6-d2fb-4953-beb0-98ccf3c7cf93,İstanbul,Kağıthane,Çağlayan,2025-07-12 22:06:57.348
57e173e0-b912-4bd5-bdf0-23ba6e2f48b9,18a7db0a-1d25-4370-b045-5ec7a58fe6ef,İstanbul,Bahçelievler,Bahçelievler,2025-06-22 18:27:40.811
3750923d-2779-46b5-aaf0-576d6e386f84,f2b2b016-b89a-4499-ba32-b1badffd020a,Adana,Seyhan,Denizli,2025-07-06 04:26:48.961
fd53cd09-9852-4e00-b481-48ed096e2fb2,10b67d8b-b030-45ae-b419-71186221ffc0,İstanbul,Üsküdar,Altunizade,2025-05-13 19:51:29.882
ace1ea08-2a90-4a4e-86ed-f5a73de5b475,82b91bac-44aa-4505-b764-eaef2c739dc6,İzmir,Bayraklı,Soğukkuyu,2025-06-04 17:45:09.450
64ee3dd7-d14b-4115-a388-f31fec7eeb93,d8e2bf99-a7ec-47d1-bbf9-d10fb0c9e9fb,İstanbul,Ataşehir,Ataşehir Atatürk,2025-05-08 17:00:09.001
89eb529d-b630-421f-a93e-74eccf6a2558,0246a849-3814-4ef4-9fbe-03bb7c22baeb,İstanbul,Başakşehir,Bahçeşehir 1. Kısım,2025-07-14 16:38:41.480
3c9ba980-846f-49c3-b0c0-e245f692dc53,c253e418-ed85-4af6-9e91-5273c8f6d466,İstanbul,Ataşehir,Barbaros,2025-06-25 13:14:41.246
8a1cb217-dba9-4989-8083-4a4fd3a38d59,d5876fe8-57fb-47e3-9355-5f45453ea770,İstanbul,Şişli,Cumhuriyet,2025-07-24 09:01:47.564
e8be4d05-002d-4091-a874-30ee0fa4ae61,5a646c39-f979-4c03-b0ea-276f824fe74e,İstanbul,Başakşehir,Bahçeşehir 2. Kısım,2025-06-16 13:13:22.019
d430c0f5-1003-48aa-899d-636752a7dfaf,73ae2fbb-024d-445b-b8de-d952ebaad6aa,İstanbul,Ümraniye,Esenşehir,2025-06-17 19:37:53.592
2ed1e9e6-6265-4124-8097-1e64b7d6dd46,84b82019-263d-423e-bb23-b8bbdcda1d27,İstanbul,Şişli,Gülbahar,2025-07-16 08:42:24.502
225b9c97-64b4-4ab0-998e-e67e1d9126b5,f4563f83-dbde-4a5a-8012-29aa0ea05e25,Bursa,Nilüfer,Nilüfer,2025-07-20 11:56:02.536
18fb2fda-1ef6-4c4c-821b-825d3f91dbed,305f329c-ccea-4dfe-b4cf-f1f5a386b818,İstanbul,Beşiktaş,Dikilitaş,2025-07-04 12:11:13.894
9bdca350-719a-4e37-8d1b-68576b752e4a,1c544286-8870-48da-a2ac-8bd43d55415b,İstanbul,Şişli,Ergenekon,2025-08-01 05:18:10.082
daadc0d4-96a2-4860-b509-8ef27235c314,1676c1b1-b16b-41cd-bce6-d70c6aeadf2a,İstanbul,Bakırköy,Kartaltepe,2025-07-09 16:20:59.180
85f6c0c2-15b6-4c55-ac81-cf9ee4a7e079,114ab812-010a-4736-bdd7-688c7b2f5d8f,İstanbul,Maltepe,Zümrütevler,2025-05-13 22:36:52.591
a1df7356-4eb6-4c4f-a6d1-0c0fb47d8997,e5cf76ff-174b-4b1b-b74b-a9c7a0876896,İstanbul,Şişli,Mecidiyeköy,2025-06-23 14:56:37.509
c6af487d-2c64-4408-8596-cc8181ccef0b,4e07efb3-1468-4b08-9f74-656c09c77cd0,Ankara,Keçiören,Şehit Kubilay,2025-06-20 03:49:11.027
c5375410-962a-4d41-9761-732eed9fdbc6,e71ffdb5-32e5-40e6-9be6-915d4f4c4ef5,İstanbul,Kadıköy,Bostancı,2025-06-17 23:26:51.568
a731ed0d-521a-4161-965e-1a357774d056,dcfe0b8c-8b2e-410a-938f-4413928c4872,İstanbul,Beşiktaş,Cıhannuma,2025-07-15 12:28:26.247
b990ba22-1134-4579-a336-a56666d2f72a,0cf50e76-9350-44d3-8779-a852f6bd8cc0,Ankara,Çankaya,Seyranbağları,2025-07-28 04:46:16.838
93bb9648-8266-448b-82cb-6e666c8c5988,7e6b8d08-1fda-4863-91a9-bdccfd6f577d,İzmir,Konak,Çankaya,2025-06-07 04:39:34.621
580c7b6a-1fca-480f-8f4f-b3c19e4080c2,57629066-d8f9-4235-90c7-613ccfb9cfbe,Ankara,Yenimahalle,Kardelen,2025-06-08 17:34:41.559
a85c0b68-b866-4942-96a4-7f4cd04d1195,5bd1b63a-8952-4462-9134-0bddb1f3e08c,İstanbul,Eyüp,Mimarsinan,2025-05-09 20:58:56.879
da03f687-7983-4b52-b6d1-7aba9be62041,bcf84387-7377-4418-b126-d3a3ec60f3c7,İstanbul,Ümraniye,Çakmak,2025-06-10 15:50:42.803
19fe8fd6-4e5c-439f-a9e6-e902736209cc,673bbc93-5c91-4817-b963-a5329c137a22,Antalya,Muratpaşa,Güzeloba,2025-07-13 09:56:10.227
53d1f19d-0701-47e5-86bb-db410d876dd2,36bfee98-ec6a-4d12-b835-e9e7f31c99d3,İstanbul,Kadıköy,Erenköy,2025-06-21 10:26:01.701
f4e88000-0f9f-43bc-b617-c67e5029ffc0,36138cf4-94ca-4cc8-aeff-38bfebf98456,İstanbul,Beykoz,Anadolu Hisarı,2025-05-17 10:52:09.469
7e7695f6-64a3-4fdf-8b98-e839e2ddc419,0f070b60-2736-4598-801e-1d9d9d931e32,İzmir,Urla,Zeytinalanı,2025-06-01 14:27:47.387
ce29b118-5771-4fbd-b881-df6737841c2d,57797a1f-e1f0-43a8-aa99-5be827d6dac0,Eskişehir,Tepebaşı,Eskişehir,2025-07-09 13:43:09.598
abd72748-195e-4856-9c8f-60d36ebe1545,eddf6025-6063-4862-98ac-24b4d3307e9b,İstanbul,Küçükçekmece,Kartaltepe,2025-05-14 11:54:28.164
8401ee50-e798-425d-b2eb-e250bf13e8c1,d7fa857c-daa5-4453-9847-e3bbe0911a7c,İstanbul,Ümraniye,Elmalıkent,2025-06-29 13:37:03.218
52b9a940-a7e0-4963-9a4f-e40c6c8057dd,42c60c25-dc7a-4a88-814d-a612d875a5c9,İstanbul,Kadıköy,Acıbadem,2025-05-29 14:34:24.072
d3d301a4-22ef-4faa-b2ab-d31910f23a19,f9852ba8-e63c-4794-a0dc-3336c7001cff,İstanbul,Ataşehir,Esatpasa,2025-05-07 02:32:29.473
2a6ff0da-d707-4e3d-aca9-4622c2241e5e,12527d65-39b5-4f28-83a4-250306c7ef01,İstanbul,Sarıyer,Darüşşafaka,2025-05-06 21:07:16.473
95f67259-2833-4916-989b-24405d40610c,dcde6399-417a-47f7-81fc-f325bcf92028,İstanbul,Avcılar,Tahtakale,2025-06-23 09:19:22.694
ec784fb0-da20-4ced-9cda-bb8788f03dec,f3c7f10d-4ec6-4dff-b3fd-67eb7939e78c,İstanbul,Üsküdar,Acıbadem,2025-06-04 23:56:44.687
c155abe7-bf09-47b1-ba08-7f685d544725,3a822480-b94f-438d-acd4-58aca3f5d045,İstanbul,Ümraniye,Fatih Sultan Mehmet,2025-05-30 08:45:48.431
d9180de3-3ce8-4e42-85e5-4554d80ee118,5a088434-8164-4d4a-a701-ba6ba78d1f35,İstanbul,Eyüp,Güzeltepe,2025-07-23 22:57:41.035
f2db29be-c39b-4025-9b93-fb1f6a87c7ab,24a22d4c-ee89-41e3-aa2e-c7fa53b8f1aa,İstanbul,Pendik,Ramazanoğlu,2025-07-06 20:13:26.020
efe72a49-9475-4b3d-8dc0-e02e88ad1d5c,db3beb03-827e-45b4-997f-cdf1ac9b8b21,İstanbul,Sancaktepe,Yenidoğan,2025-06-20 11:28:03.148
65f26f9c-c360-4e47-9811-b11a7e098133,4de03e63-c70e-4ab2-998d-6c9f98140536,İstanbul,Şişli,Fulya,2025-06-03 13:51:36.803
e9940e91-013c-4b27-8c8c-652f96b8431f,a3799407-b524-4586-ba99-6db5eea2a572,İzmir,Karabağlar,Bozyaka,2025-07-15 22:35:46.537
ab44adde-a405-41b3-a276-c1fb61b439e2,bef7bd71-cb41-40f9-b6e2-906338a78046,İstanbul,Küçükçekmece,İstasyon,2025-05-12 18:33:19.372
ccf2208c-838b-4ace-9588-0a12ca80048b,776b69fe-f24b-49f4-a94a-99e46a8fbaa7,İstanbul,Kadıköy,Erenköy,2025-07-04 23:17:29.468
142c59c2-5613-4e98-b1db-a0e7c343d499,62de0e56-3438-474f-81cc-78c1ae5a30aa,İstanbul,Ataşehir,Ataşehir Atatürk,2025-05-17 12:35:42.037
5c4b1572-c8fb-4841-99a1-9d1b488ff5a4,a66f69dd-d371-4d15-ac5c-9974ad7d2524,İzmir,Karabağlar,Ali Fuat Cebesoy,2025-06-28 09:54:05.236
ab6913e3-f239-45ee-b6ea-d563cec7d0de,4f247cb7-6997-45c7-b804-b0814b85aa64,Ankara,Yenimahalle,Ergazi,2025-07-02 07:57:14.395
aa532da8-6513-4b4b-a453-39bf389aee8a,5efb95f5-5b8e-40e2-9ba8-70a57e685aaa,Ankara,Yenimahalle,İnönü,2025-07-22 14:30:01.352
41a6bf8b-8707-412c-ac50-a0b994c14690,45837cea-f1a4-46c8-8c25-31e34920a946,Bilecik,Pazaryeri,Pazaryeri,2025-07-20 10:40:00.809
946ad577-3290-4422-9385-f94122627df9,8dec8cd6-2e58-44f7-9eaa-0983b1c61ae2,İstanbul,Kadıköy,Feneryolu,2025-06-03 07:44:56.828
01e80569-2e9f-4606-991d-f3321435e46b,c598938f-b744-4824-882a-6ffba7581846,İstanbul,Sarıyer,Çayırbaşı,2025-06-27 11:11:15.068
aa48b016-92ff-4ef3-b0b2-d6da35930f60,ef837dd1-b251-4417-b186-57eef59b8448,İstanbul,Avcılar,Gümüşpala,2025-07-08 22:02:31.348
b76265df-4d68-41dd-94f7-7a5a0f27d775,4205059d-4208-41a8-be32-901638aac1a2,İstanbul,Kadıköy,Fenerbahçe,2025-05-17 19:55:11.518
3e3fd0b3-a8d4-436c-8ddf-2cca27c72ce8,9cbc32b4-a61b-42b0-acfd-9a213c9fa477,Mersin,Mezitli,Menderes,2025-07-20 15:02:20.430
22c12079-3d89-451c-98a0-b75b77a17e6a,3e65e000-dee9-4d9e-b779-7b9ade22a27a,İzmir,Bornova,Erzene,2025-06-06 21:30:44.249
0cb1c0b2-be62-4528-b2c6-d7068076a3b4,9583a3f9-ee28-4e2e-9692-d2cc3ef9f00e,İstanbul,Kadıköy,Caddebostan,2025-07-05 19:25:11.491
0418b8e4-bc97-4e05-94d8-59dd818a66f0,a2ae10db-2926-446c-a9fb-c03811f72a88,İstanbul,Bahçelievler,Bahçelievler,2025-06-19 14:42:58.419
bc034a3a-e1e2-475e-8024-2295fa40cf08,966f16ea-83d8-491f-8910-ee163e26874b,İstanbul,Çekmeköy,Kirazlıdere,2025-07-10 18:25:58.396
aa234aaf-8231-4721-a19b-51cdf142bb7f,070d6194-6640-4863-8704-1962e3688203,İstanbul,Şişli,19.Mayıs,2025-06-03 09:14:40.752
e0e7fc41-1860-4ba9-ba63-df15e0d7669f,0f152789-15c7-4c54-81d1-0f770c66a96b,İstanbul,Beşiktaş,Abbasağa,2025-05-12 14:26:58.957
2c76f9a2-152d-48ef-ac9f-3c9997ba1900,17c461c9-e459-44e2-a9cf-108ed7596d48,Ankara,Çubuk,Aşağıçavundur,2025-05-23 14:49:52.258
e55cfde7-9efd-404d-8ab1-a694447d2a6c,db818b56-644d-4add-8c55-111991af88cf,İstanbul,Kadıköy,Suadiye,2025-05-09 00:12:43.338
2f6c1ae1-170f-4276-8bfd-4e3a5038b206,1369a99d-639f-4d4b-8a70-d68c8089e786,İstanbul,Pendik,Batı,2025-05-16 16:26:24.552
8cc20d68-0d16-4222-9457-0e385f50a22b,11bc87c4-9e7e-4f60-8052-b26bb8371651,Ankara,Çankaya,Oran,2025-05-21 09:18:09.851
5b3025f3-54a3-46a4-a0e6-804b8c1f4fe2,a153b4b8-2871-4164-9de2-140a96ce594b,İstanbul,Kağıthane,Emniyetevleri,2025-06-15 15:33:01.656
4f9c9ad1-2336-483b-8247-a771ce673e25,0a1cd5b5-67f8-4747-a071-62d79123ab71,İstanbul,Eyüp,Alibeyköy,2025-05-20 14:13:27.565
c6c92759-0550-4e5a-9624-3a3b61ad32c6,29ce3510-4212-49f6-a917-3aa5cc0aa7ff,İstanbul,Zeytinburnu,Yenidoğan,2025-06-25 01:16:42.181
ffd357dd-02a1-43f1-bcbc-19c8a1dbd826,564e3346-3cda-4137-802e-48186ed6731f,İzmir,Bornova,Kazımdirik,2025-06-04 21:35:12.579
920f489b-d8a1-4ad5-b5b0-08af925b4811,d2bd86bb-fcb9-4052-b4d7-f75ee9acf2d8,İzmir,Konak,Akın Simav,2025-07-30 14:45:27.016
e223c84a-b09f-42ac-9bbb-52ef10d956f9,8299c19d-6613-4807-9bde-767261e0fb73,İstanbul,Kadıköy,Göztepe,2025-06-05 06:59:19.222
6ca89cd1-8d16-400d-875b-55626e1f8dc8,a293cfe9-154f-4a9f-b314-7b94fac61570,İstanbul,Şişli,Fulya,2025-07-21 19:30:51.621
9bcd7761-6ac1-49d9-8c3c-5ed08e6e498b,2622b07f-2d1a-4a60-a21a-b70dc0b13aa2,Adana,Seyhan,Gazipaşa,2025-07-06 20:50:12.881
e05a5386-32fc-43d6-8d7b-f656ab3fbc87,557b63ac-3953-4638-97ef-315d975aa6b1,İstanbul,Şişli,Yayla,2025-07-25 10:20:18.780
95ce31de-ca18-4619-a031-d54f794e36d2,03a3bc71-6cde-4d3b-b102-0a1f8c8fcf21,İstanbul,Kağıthane,Çağlayan,2025-06-26 23:20:13.801
db2cefbb-a4a9-4ca6-b699-0a32e8dd1964,ec3bfb17-7075-4f03-ac01-176ff222d953,İstanbul,Maltepe,Zümrütevler,2025-05-23 15:43:28.298
dd9788bc-ee8b-4edb-b264-238973d7f21e,57ddb996-137b-4141-930d-991170a43de9,İstanbul,Kadıköy,Kozyatağı,2025-06-07 17:01:44.337
972a9c8d-72e4-4bbe-81e8-10b937520bcd,b753ca60-e346-4e54-9c66-2e72cf2457f0,İstanbul,Eyüp,Mimarsinan,2025-06-28 16:34:04.813
a49687c9-5538-4cb5-ba34-27aefcd23552,59bc8fc8-72e2-4e40-a88b-bbaadcd42f50,İstanbul,Ataşehir,Ataşehir Atatürk,2025-06-08 12:10:56.359
58501193-2588-4f83-b4aa-8ad5ddef5404,62de0e56-3438-474f-81cc-78c1ae5a30aa,İstanbul,Ataşehir,Ataşehir Atatürk,2025-05-17 12:22:49.814
88b370ad-77e7-4ed4-b99a-a74688d39ad9,3ddd7e92-efbf-4290-98cc-fe6beaf0ec2c,İstanbul,Ümraniye,Site,2025-06-22 19:36:21.933
3ffb8854-bb61-439d-897e-f95a880e347f,c16ea213-1dc9-49d7-887e-a92005614e7d,Bursa,Nilüfer,Nilüfer,2025-07-07 23:37:09.566
d85a3bba-a027-43db-a552-9623b0008be9,71fb1e51-ca33-4a9c-9808-6cdfc17f9c07,İstanbul,Kadıköy,Caferağa,2025-06-15 09:56:46.800
79095138-7dbc-4d7d-971c-696cebbc1e5a,edb61a71-72dd-4cb4-9d57-a2d62a415be2,İstanbul,Kadıköy,Caddebostan,2025-05-25 16:48:08.856
bfd996f6-2a28-497a-a5a8-1420c67cc323,6406c6b0-2fc8-49ed-9f87-b0875f2c7557,İstanbul,Ümraniye,Yukarı Dudullu,2025-05-12 19:41:51.505
416122f8-f77b-4e4e-a8a3-b8eb0e6b37ef,a88fd0eb-8be6-490b-abd6-59ddb4af3b80,İstanbul,Beşiktaş,Yıldız,2025-07-21 11:02:59.589
f2a5f5b7-5a18-4331-8767-d48844dd1f5b,b6664ef1-502b-4a77-ab54-eac7bf0d8dbe,İstanbul,Kadıköy,Bostancı,2025-06-23 17:55:58.878
3ed36505-1c2f-4837-a9c9-f1d8555f6973,5956a680-a9e0-4faa-8ecb-9575124c7b2a,Ankara,Çankaya,Beytepe,2025-06-06 13:24:26.971
8e0c1a2b-c6c2-4a0e-b1b6-bbbb3f95ac34,6ba8879d-44c5-46b6-bf3d-98ab142fd048,İstanbul,Kadıköy,Suadiye,2025-06-08 21:03:35.526
30c40915-b7a2-47b2-8ca3-9bdbd90da874,f204187e-44b7-4d15-9c11-dc80e0b8f4d5,İstanbul,Üsküdar,Güzeltepe,2025-06-23 10:45:51.539
7a7b83e3-c081-4af5-8fc4-ed2e2a30d3eb,c90fbf87-e368-4788-92b1-c1ab08cf8164,İstanbul,Pendik,Yenişehir,2025-05-20 18:23:31.765
93466084-69b2-449e-9bff-9467294603b6,71e5f0a5-9f35-4c96-93d5-8780fdfe7c70,İstanbul,Beyoğlu,Cihangir,2025-05-16 18:03:39.447
bba4c4cd-a46b-4144-9a08-c9a095e73a53,c0837050-ccf6-4e27-ad8d-14a49963c312,İstanbul,Ümraniye,Kazım Karabekir,2025-07-29 15:41:38.042
7db38170-08be-44e2-92d1-6f812cc42001,da7ae387-2d81-41b8-b5ab-93519c04d81a,İstanbul,Beşiktaş,Türkali,2025-07-28 16:01:38.960
01d93637-60ed-4d13-8037-70227e64701d,dedf072e-da04-4026-bdfd-e89acb344f44,İstanbul,Beşiktaş,Yıldız,2025-07-08 12:54:04.271
bd92e0c0-7762-4b88-a6dd-f96866e171eb,b18e82f1-500f-4bf9-9aba-7a48e215899e,İstanbul,Bakırköy,Ataköy 7-8-9-10.,2025-05-31 15:42:23.949
1c0ee71c-59d9-496f-9df1-06758f7471a4,0a205cf7-7f9c-44b1-8989-12a882c5666a,İzmir,Bornova,Kazımdirik,2025-06-26 00:17:34.038
203fa51d-bfd3-47e4-ba9e-85a579d4f62d,bb1ac658-57f8-4e2b-8d87-25fc3c3e9c22,İstanbul,Kartal,Yukarı,2025-05-09 00:49:13.552
b5e7d7ce-316c-44c8-b8dd-17ea6575af00,7732b85b-6f97-415c-b503-964276e6655c,İstanbul,Beyoğlu,Firuzağa,2025-07-22 09:36:16.001
f7c4bf57-cdf4-4b60-b571-64d1d8a882b4,48ba0290-6444-4501-aa6b-c5959fa5cc94,İstanbul,Şişli,Esentepe,2025-06-05 13:46:52.164
7f13b720-bac2-41e6-a3d7-fd14a593d12b,e0ae0e5f-4c95-4104-b88f-22553f0a1b0b,İstanbul,Kağıthane,Ortabayır,2025-07-16 16:41:24.786
92ce6cae-4abb-44c6-be9c-a27e66f0aa1c,60883a3b-d963-4526-8c4c-7697305ec25c,İstanbul,Sancaktepe,Fatih,2025-06-01 21:41:12.757
5c985bba-bf38-4e24-baa1-6ea1cb2c20bf,fce08956-6899-435e-bb4e-1a4c7e73e6a7,İstanbul,Şile,Ahmetli,2025-05-07 16:42:50.317
1c5d3e63-750e-47a3-8c1b-5851fa6d57e3,f1e9536f-bba5-4d0f-805f-913e75b6ef44,Bursa,Osmangazi,Osmangazi,2025-07-09 15:00:38.123
7377d2e5-5565-41dc-802d-bc6d92804d01,5f1dd95a-9cb5-4da6-9b70-55a73dbef0ba,İzmir,Narlıdere,2. İnönü,2025-05-07 04:52:51.569
13f60f43-57c4-45e5-b8c2-701dfea9e3dd,edc1e874-de2a-45a3-9b4a-a66617a4f8e4,İstanbul,Ataşehir,Küçükbakkalköy,2025-05-27 12:52:12.103
c7a9890e-92ee-44d9-8d46-aeefb043cf42,22aeba3c-456c-4ba0-95c0-033009a3488d,Batman,Merkez,Batman,2025-07-14 02:52:22.651
f4c9b104-de26-4993-8c65-d22f7aba2e0c,9f6e58e1-10c4-463a-a580-8729c81c0a88,İstanbul,Kadıköy,Kozyatağı,2025-05-30 10:59:12.109
b735ceac-03a9-4fc3-bcaf-23642ec92d92,6e0679aa-f629-48bc-87dd-6aeb446d954a,İstanbul,Sultangazi,Gazi,2025-05-24 19:24:23.789
1a2e839a-1b38-4048-af79-2b8dadc709f3,9de13acd-a7d2-426a-870f-9f553b921976,İstanbul,Ataşehir,Barbaros,2025-08-03 16:31:37.394
016aa2e7-a5cf-4d3e-9f1a-9b936e6c8933,4546dafa-849c-4e93-a8f8-e6c80c3f5c6c,İstanbul,Kadıköy,Kozyatağı,2025-06-21 23:40:42.441
dcd21a76-7861-40fe-8a1e-b4dc10518fcb,9e99b982-59ec-4fcd-9f31-8f883971d6e6,İstanbul,Kadıköy,Fenerbahçe,2025-05-15 17:10:46.871
107fc310-9e1d-4e80-bf86-8ee2641ad030,25375f05-5dfd-40fc-a237-d436a1206c84,İstanbul,Ataşehir,İnönü,2025-07-09 10:24:37.908
fe249f09-cf8a-4c47-8a50-9915fa866204,9ea91955-1f29-4ce8-b34f-cd0b86938bf3,Ankara,Çankaya,Akpınar,2025-06-05 05:46:54.301
a72c6500-75d5-4ba3-a6c4-dda505308ac2,89f69fe9-d7b8-4077-a2ec-4d9a880de212,İstanbul,Beyoğlu,Piyalepaşa,2025-06-29 15:35:05.458
55b2658f-fe68-437c-98ae-704542828b1f,21a3da6c-55bc-4327-83c4-050e83810ff6,İstanbul,Sarıyer,Cumhuriyet,2025-07-28 10:39:18.564
